2022,01,의왕시,합계,34373,83711612,10300839162,123.1
2022,01,의정부시,주택용,89190,63305607,7202609344,113.8
2022,01,의정부시,일반용,22717,78006248,10137524376,130
2022,01,의정부시,합계,121957,178506712,21463952423,120.2
2022,01,의정부시,가로등,7024,2103264,237721133,113
2022,01,의정부시,교육용,127,6439588,614877265,95.5
2022,01,의정부시,농사용,1171,370684,19463962,52.5
2022,01,의정부시,산업용,1100,26060071,3082866832,118.3
2022,01,의정부시,심 야,628,2221250,168889511,76
2022,01,이천시,주택용,78480,30519952,3805478832,124.7
2022,01,이천시,가로등,16111,990410,110566296,111.6
2022,01,이천시,교육용,94,4769531,427905028,89.7
2022,01,이천시,농사용,16388,33561656,1578317363,47
2022,01,이천시,산업용,3110,595485498,63297941503,106.3
2022,01,이천시,심 야,9022,26904770,2025908874,75.3
2022,01,이천시,일반용,18697,89786655,11668952502,130
2022,01,이천시,합계,141902,782018472,82915070398,106
2022,01,파주시,교육용,188,7999334,746800468,93.4
2022,01,파주시,농사용,14403,20946267,997505204,47.6
2022,01,파주시,산업용,7778,618612581,67695236513,109.4
2022,01,파주시,심 야,7456,21132782,1591742423,75.3
2022,01,파주시,일반용,31046,129619115,16673094184,128.6
2022,01,파주시,주택용,101784,67895863,8445008498,124.4
2022,01,파주시,합계,183354,869737854,96528789329,111
2022,01,파주시,가로등,20699,3531912,379402039,107.4
2022,01,평택시,교육용,188,7828217,739832229,94.5
2022,01,평택시,농사용,12471,18039392,865157492,48
2022,01,평택시,산업용,4800,1138209231,124123399816,109.1
2022,01,평택시,심 야,7056,20221069,1545004997,76.4
2022,01,평택시,일반용,42658,166987446,21260430838,127.3
2022,01,평택시,주택용,180391,86412436,10286831680,119
2022,01,평택시,합계,257460,1441905796,159287597999,110.5
2022,01,평택시,가로등,9896,4208005,466940947,111
2022,01,포천시,주택용,63264,20179136,2611514644,129.4
2022,01,포천시,합계,128557,303672902,34410639747,113.3
2022,01,포천시,일반용,19603,62213382,7980844944,128.3
2022,01,포천시,심 야,8322,28736291,2144230839,74.6
2022,01,포천시,산업용,8446,162222953,19885896405,122.6
2022,01,포천시,농사용,16791,22962549,1087409165,47.4
2022,01,포천시,교육용,90,5733923,534165462,93.2
2022,01,포천시,가로등,12041,1624668,166578288,102.5
2022,01,하남시,합계,58412,178878539,21351808838,119.4
2022,01,하남시,주택용,31087,47082944,5724148807,121.6
2022,01,하남시,가로등,6021,1868474,205427170,109.9
2022,01,하남시,교육용,86,2874643,274710488,95.6
2022,01,하남시,농사용,2706,3505216,165440725,47.2
2022,01,하남시,산업용,1656,48723756,5442783652,111.7
2022,01,하남시,심 야,1148,3833594,292304570,76.2
2022,01,하남시,일반용,15708,70989912,9246993426,130.3
2022,01,화성시,가로등,30132,7543508,853284413,113.1
2022,01,화성시,주택용,149299,131742590,15960523390,121.1
2022,01,화성시,일반용,49915,259418646,33001209834,127.2
2022,01,화성시,심 야,11109,30683991,2318181347,75.6
2022,01,화성시,산업용,22355,1433184456,163509448427,114.1
2022,01,화성시,농사용,24115,27812696,1353168907,48.7
2022,01,화성시,교육용,311,13508525,1337541306,99
2022,01,화성시,합계,287236,1903894412,218333357624,114.7
2021,12,가평군,일반용,11119,35723971,4789836471,134.1
2021,12,가평군,심 야,5259,12225409,925734858,75.7
2021,12,가평군,산업용,1209,8300788,1141245124,137.5
2021,12,가평군,농사용,8127,3041817,165144440,54.3
2021,12,가평군,교육용,47,1450206,138257896,95.3
2021,12,가평군,가로등,10297,767875,81028901,105.5
2021,12,가평군,합계,71486,69506330,8247542485,118.7
2021,12,가평군,주택용,35428,7996264,1006294795,125.8
2021,12,고양시,교육용,341,10549376,1075118255,101.9
2021,12,고양시,농사용,13126,20635598,1018787047,49.4
2021,12,고양시,산업용,5713,69855109,8731505067,125
2021,12,고양시,심 야,4719,8532886,660816858,77.4
2021,12,고양시,일반용,44650,200646173,26479147598,132
2021,12,고양시,합계,247219,444563909,53528429132,120.4
2021,12,고양시,주택용,159998,129327581,15019429836,116.1
2021,12,고양시,가로등,18672,5017186,543624471,108.4
2021,12,과천시,농사용,1108,947715,46727154,49.3
2021,12,과천시,합계,16540,35822808,4483540708,125.2
2021,12,과천시,주택용,11324,9409638,1162587290,123.6
2021,12,과천시,일반용,2762,19262749,2559308993,132.9
2021,12,과천시,심 야,210,245966,20752073,84.4
2021,12,과천시,산업용,121,3960693,469436481,118.5
2021,12,과천시,교육용,24,1436081,160160470,111.5
2021,12,과천시,가로등,991,559966,64568247,115.3
2021,12,광명시,교육용,77,2416664,245104235,101.4
2021,12,광명시,농사용,1625,710937,36159532,50.9
2021,12,광명시,산업용,1051,24423410,3008478927,123.2
2021,12,광명시,심 야,762,1402545,107938353,77
2021,12,광명시,가로등,4021,1115394,119357453,107
2021,12,광명시,주택용,42989,29966466,3262363969,108.9
2021,12,광명시,합계,61271,99058052,12123575647,122.4
2021,12,광명시,일반용,10746,39022636,5344173178,137
2021,12,광주시,교육용,107,3425312,346287954,101.1
2021,12,광주시,농사용,8848,6808467,343117846,50.4
